# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415063348;63557.23;2.05;-63460.07
axle;60;1415063408;-21864.82;0.95;21903.50
axle;60;1415063468;-8974.02;0.77;8966.85
axle;60;1415063528;-8940.17;0.72;8919.05
axle;60;1415063588;-15838.62;0.75;5802.05
axle;60;1415063648;-9035.07;-0.95;5413.40
axle;60;1415063708;-26064.18;-7.85;-16584.13
axle;60;1415063768;586.77;-2.00;7095.73
axle;60;1415063828;32212.65;-3.92;-864.73
axle;60;1415063888;-4071.38;0.75;3965.85
axle;60;1415063948;-6181.17;0.73;6164.52
