# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415063348;4743.47;156531.33;59533.77;0.12;162880.77;0.00;0.00;0.00;0.00
axle;60;1415063408;3302.13;104847.07;49076.33;0.17;35737.43;0.00;0.00;0.00;0.00
axle;60;1415063468;3338.60;65207.73;8468.85;0.08;21121.85;0.00;0.00;0.00;0.00
axle;60;1415063528;3260.80;48228.33;8316.50;0.15;22875.30;0.00;0.00;0.00;0.00
axle;60;1415063588;3330.80;56173.60;15452.15;0.53;22282.32;0.00;529.03;445.12;84.14
axle;60;1415063648;3131.67;168187.07;19532.13;0.20;23264.50;0.00;979.35;903.70;92.28
axle;60;1415063708;3363.73;35753.07;70314.65;0.17;63611.23;17218.68;8417.60;24995.72;97.50
axle;60;1415063768;3465.07;36199.00;14845.78;0.38;27780.78;5960.90;70.00;6014.02;99.72
axle;60;1415063828;6146.87;79207.33;9834.90;0.37;63207.43;11328.72;37.33;11353.50;99.89
axle;60;1415063888;6758.80;13422.00;5530.90;0.52;11592.03;0.00;0.00;0.00;0.00
axle;60;1415063948;6687.80;17175.53;6180.98;0.13;8971.30;0.00;0.00;0.00;0.00
