# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1415064066;-1;4.37;0.00;0.75;0.02;0.00;94.87
axle;60;1415064066;0;1.39;0.00;0.40;0.00;0.00;98.21
axle;60;1415064066;1;1.70;0.00;0.85;0.02;0.00;97.43
axle;60;1415064066;2;1.08;0.00;0.53;0.02;0.00;98.37
axle;60;1415064066;3;5.69;0.00;2.00;0.02;0.00;92.29
axle;60;1415064066;4;10.53;0.00;0.53;0.00;0.00;88.94
axle;60;1415064066;5;0.15;0.00;0.25;0.00;0.00;99.60
axle;60;1415064066;6;0.17;0.00;0.10;0.00;0.00;99.73
axle;60;1415064066;7;0.17;0.00;0.13;0.00;0.00;99.70
axle;60;1415064066;8;4.27;0.00;1.00;0.03;0.00;94.69
axle;60;1415064066;9;0.07;0.00;0.48;0.22;0.00;99.23
axle;60;1415064066;10;0.03;0.00;0.23;0.13;0.00;99.60
axle;60;1415064066;11;0.15;0.00;0.20;0.00;0.00;99.65
axle;60;1415064066;12;0.08;0.00;0.40;0.15;0.00;99.37
axle;60;1415064066;13;0.18;0.00;0.22;0.05;0.00;99.55
axle;60;1415064066;14;0.10;0.00;0.07;0.00;0.00;99.83
axle;60;1415064066;15;0.10;0.00;0.03;0.00;0.00;99.87
axle;60;1415064066;16;89.05;0.00;1.69;0.00;0.00;9.26
axle;60;1415064066;17;2.34;0.00;0.75;0.03;0.00;96.87
axle;60;1415064066;18;0.82;0.00;0.47;0.00;0.00;98.71
axle;60;1415064066;19;0.28;0.00;0.23;0.00;0.00;99.48
axle;60;1415064066;20;1.61;0.00;0.30;0.00;0.00;98.09
axle;60;1415064066;21;1.34;0.00;0.40;0.12;0.00;98.15
axle;60;1415064066;22;0.65;0.00;0.25;0.00;0.00;99.10
axle;60;1415064066;23;0.20;0.00;0.28;0.00;0.00;99.52
axle;60;1415064066;24;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415064066;25;0.80;0.00;0.08;0.00;0.00;99.12
axle;60;1415064066;26;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415064066;27;2.53;0.00;6.20;0.00;0.00;91.26
axle;60;1415064066;28;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064066;29;98.70;0.00;0.22;0.22;0.00;0.87
axle;60;1415064066;30;0.07;0.00;0.07;0.00;0.00;99.87
axle;60;1415064066;31;0.07;0.00;0.00;0.03;0.00;99.90
axle;60;1415064066;32;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415064066;33;2.40;0.00;1.12;0.02;0.00;96.46
axle;60;1415064066;34;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415064066;35;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415064066;36;8.08;0.00;5.58;0.00;0.00;86.33
axle;60;1415064066;37;0.03;0.00;0.10;0.00;0.00;99.87
axle;60;1415064066;38;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415064066;39;9.92;0.00;0.47;0.00;0.00;89.61
axle;60;1415064066;40;6.42;0.00;7.89;0.00;0.00;85.69
axle;60;1415064066;41;2.57;0.00;1.22;0.00;0.00;96.21
axle;60;1415064066;42;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415064066;43;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415064066;44;25.28;0.00;12.73;0.00;0.00;61.98
axle;60;1415064066;45;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064066;46;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415064066;47;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;48;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;49;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;50;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;51;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;52;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;53;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064066;54;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064066;55;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064066;56;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;57;0.18;0.00;0.02;0.00;0.00;99.80
axle;60;1415064066;58;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;59;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415064066;60;0.15;0.00;0.00;0.00;0.00;99.85
axle;60;1415064066;61;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;62;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064066;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;-1;4.66;0.00;0.43;0.01;0.00;94.90
axle;60;1415064126;0;1.56;0.00;0.50;0.00;0.00;97.94
axle;60;1415064126;1;1.30;0.00;0.52;0.02;0.00;98.16
axle;60;1415064126;2;0.87;0.00;0.28;0.00;0.00;98.85
axle;60;1415064126;3;0.55;0.00;0.30;0.00;0.00;99.15
axle;60;1415064126;4;1.92;0.00;0.25;0.00;0.00;97.83
axle;60;1415064126;5;0.90;0.00;0.28;0.00;0.00;98.81
axle;60;1415064126;6;0.78;0.00;0.38;0.00;0.00;98.83
axle;60;1415064126;7;97.27;0.00;1.18;0.00;0.00;1.55
axle;60;1415064126;8;85.02;0.00;14.98;0.00;0.00;0.00
axle;60;1415064126;9;0.07;0.00;0.12;0.00;0.00;99.82
axle;60;1415064126;10;0.07;0.00;0.27;0.17;0.00;99.50
axle;60;1415064126;11;0.10;0.00;0.05;0.02;0.00;99.83
axle;60;1415064126;12;0.07;0.00;0.07;0.05;0.00;99.82
axle;60;1415064126;13;0.43;0.00;0.18;0.02;0.00;99.37
axle;60;1415064126;14;0.08;0.00;0.10;0.00;0.00;99.82
axle;60;1415064126;15;0.07;0.00;0.15;0.02;0.00;99.77
axle;60;1415064126;16;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415064126;17;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415064126;18;0.05;0.00;0.00;0.00;0.00;99.95
axle;60;1415064126;19;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415064126;20;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415064126;21;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415064126;22;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;23;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415064126;24;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064126;25;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415064126;26;79.95;0.00;0.17;0.07;0.00;19.82
axle;60;1415064126;27;2.73;0.00;5.85;0.00;0.00;91.42
axle;60;1415064126;28;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415064126;29;1.17;0.00;0.05;0.00;0.00;98.78
axle;60;1415064126;30;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064126;31;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415064126;32;1.52;0.00;0.25;0.00;0.00;98.23
axle;60;1415064126;33;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064126;34;0.70;0.00;0.13;0.00;0.00;99.17
axle;60;1415064126;35;0.63;0.00;0.18;0.00;0.00;99.18
axle;60;1415064126;36;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415064126;37;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064126;38;0.07;0.00;0.03;0.00;0.00;99.90
axle;60;1415064126;39;0.82;0.00;0.28;0.00;0.00;98.90
axle;60;1415064126;40;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;41;0.03;0.00;0.35;0.00;0.00;99.62
axle;60;1415064126;42;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;43;0.08;0.00;0.05;0.00;0.00;99.87
axle;60;1415064126;44;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;45;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;46;0.08;0.00;0.03;0.00;0.00;99.88
axle;60;1415064126;47;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;48;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;49;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415064126;50;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064126;51;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064126;52;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064126;53;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064126;54;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415064126;55;0.20;0.00;0.13;0.00;0.00;99.67
axle;60;1415064126;56;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;57;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415064126;58;18.32;0.00;0.08;0.00;0.00;81.60
axle;60;1415064126;59;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415064126;60;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;61;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064126;62;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064126;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064186;-1;4.56;0.00;0.58;0.00;0.00;94.86
axle;60;1415064186;0;1.97;0.00;0.45;0.02;0.00;97.56
axle;60;1415064186;1;1.98;0.00;0.55;0.08;0.00;97.38
axle;60;1415064186;2;0.79;0.00;0.27;0.08;0.00;98.86
axle;60;1415064186;3;0.90;0.00;0.37;0.00;0.00;98.73
axle;60;1415064186;4;1.86;0.00;0.52;0.00;0.00;97.63
axle;60;1415064186;5;1.45;0.00;0.47;0.00;0.00;98.08
axle;60;1415064186;6;1.36;0.00;0.45;0.00;0.00;98.19
axle;60;1415064186;7;99.05;0.00;0.95;0.00;0.00;0.00
axle;60;1415064186;8;0.03;0.00;1.03;0.00;0.00;98.93
axle;60;1415064186;9;0.02;0.00;0.15;0.00;0.00;99.83
axle;60;1415064186;10;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415064186;11;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1415064186;12;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415064186;13;0.08;0.00;0.03;0.00;0.00;99.88
axle;60;1415064186;14;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415064186;15;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415064186;16;0.05;0.00;0.07;0.00;0.00;99.88
axle;60;1415064186;17;0.10;0.00;0.03;0.00;0.00;99.87
axle;60;1415064186;18;40.69;0.00;4.68;0.00;0.00;54.63
axle;60;1415064186;19;0.08;0.00;0.07;0.00;0.00;99.85
axle;60;1415064186;20;0.08;0.00;0.03;0.00;0.00;99.88
axle;60;1415064186;21;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064186;22;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064186;23;0.07;0.00;0.00;0.00;0.00;99.93
axle;60;1415064186;24;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415064186;25;95.77;0.00;0.17;0.03;0.00;4.03
axle;60;1415064186;26;3.80;0.00;0.07;0.00;0.00;96.13
axle;60;1415064186;27;2.33;0.00;6.32;0.00;0.00;91.35
axle;60;1415064186;28;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415064186;29;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064186;30;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415064186;31;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415064186;32;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415064186;33;0.02;0.00;0.05;0.00;0.00;99.93
axle;60;1415064186;34;0.25;0.00;0.15;0.00;0.00;99.60
axle;60;1415064186;35;0.07;0.00;0.10;0.00;0.00;99.83
axle;60;1415064186;36;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064186;37;0.10;0.00;0.12;0.00;0.00;99.78
axle;60;1415064186;38;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415064186;39;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064186;40;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064186;41;0.05;0.00;0.13;0.00;0.00;99.82
axle;60;1415064186;42;17.37;0.00;8.30;0.00;0.00;74.33
axle;60;1415064186;43;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064186;44;0.00;0.00;0.02;0.02;0.00;99.97
axle;60;1415064186;45;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064186;46;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064186;47;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064186;48;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064186;49;0.37;0.00;0.65;0.00;0.00;98.98
axle;60;1415064186;50;12.60;0.00;3.18;0.00;0.00;84.22
axle;60;1415064186;51;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415064186;52;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415064186;53;0.08;0.00;0.05;0.00;0.00;99.87
axle;60;1415064186;54;0.07;0.00;0.07;0.00;0.00;99.87
axle;60;1415064186;55;7.05;0.00;7.08;0.00;0.00;85.86
axle;60;1415064186;56;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064186;57;0.20;0.00;0.02;0.00;0.00;99.78
axle;60;1415064186;58;0.15;0.00;0.05;0.00;0.00;99.80
axle;60;1415064186;59;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064186;60;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064186;61;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415064186;62;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415064186;63;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415064246;-1;4.64;0.00;0.48;0.00;0.00;94.88
axle;60;1415064246;0;1.67;0.00;0.42;0.00;0.00;97.91
axle;60;1415064246;1;1.10;0.00;0.37;0.00;0.00;98.53
axle;60;1415064246;2;0.95;0.00;0.33;0.02;0.00;98.70
axle;60;1415064246;3;0.72;0.00;0.32;0.02;0.00;98.95
axle;60;1415064246;4;0.67;0.00;0.27;0.00;0.00;99.06
axle;60;1415064246;5;0.92;0.00;0.30;0.00;0.00;98.78
axle;60;1415064246;6;0.44;0.00;0.40;0.00;0.00;99.16
axle;60;1415064246;7;99.17;0.00;0.83;0.00;0.00;0.00
