# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415064066;sdb;1125.78;13201.87;56896.27;62.27;2.08;1.85;0.04;4.37
axle;60;1415064066;sda;5.27;10.13;366.80;71.57;0.00;0.51;0.18;0.09
axle;60;1415064126;sdb;513.37;12517.87;14998.80;53.60;1.00;1.95;0.06;2.99
axle;60;1415064126;sda;6.73;4.00;148.00;22.57;0.00;0.49;0.19;0.13
axle;60;1415064186;sdb;102.52;12893.60;5973.33;184.04;0.03;0.30;0.15;1.50
axle;60;1415064186;sda;4.10;17.07;56.27;17.89;0.00;0.99;0.63;0.26
axle;60;1415064246;sdb;106.30;12796.53;6579.60;182.28;0.04;0.35;0.15;1.63
axle;60;1415064246;sda;3.35;11.20;46.53;17.23;0.00;0.36;0.20;0.07
axle;60;1415064306;sdb;94.75;13333.20;6237.07;206.55;0.03;0.36;0.17;1.62
axle;60;1415064306;sda;4.92;8.93;82.67;18.63;0.00;0.18;0.09;0.05
axle;60;1415064366;sdb;91.20;13137.07;6310.67;213.24;0.03;0.31;0.18;1.66
axle;60;1415064366;sda;4.72;8.27;84.13;19.59;0.00;0.11;0.11;0.05
axle;60;1415064426;sdb;97.68;12905.60;6270.53;196.31;0.03;0.34;0.18;1.76
axle;60;1415064426;sda;3.57;7.20;52.40;16.71;0.00;0.13;0.09;0.03
axle;60;1415064486;sdb;102.10;12981.33;6404.80;189.87;0.04;0.39;0.21;2.19
axle;60;1415064486;sda;3.43;15.73;44.27;17.48;0.00;0.43;0.31;0.11
axle;60;1415064546;sdb;87.35;12778.67;6065.07;215.73;0.04;0.46;0.17;1.46
axle;60;1415064546;sda;4.88;4.13;88.53;18.98;0.00;0.26;0.08;0.04
