# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415064066;6610.27;28638.07;66394.48;0.28;23880.90;0.00;26.13;26.13;100.00
axle;60;1415064126;6258.80;7566.87;11347.18;0.10;11379.75;0.00;125.33;109.07;87.02
axle;60;1415064186;6455.33;3014.80;95886.35;0.37;10156.52;0.00;377.57;337.22;89.31
axle;60;1415064246;6403.87;3313.07;44096.72;0.23;16291.15;0.00;46.40;43.13;92.96
axle;60;1415064306;6671.07;3159.87;38437.17;0.20;9093.58;0.00;50.62;43.18;85.31
axle;60;1415064366;6572.67;3197.40;64718.50;0.15;13590.67;0.00;53.25;44.67;83.88
axle;60;1415064426;6456.40;3161.47;74047.23;0.18;10518.42;0.00;0.00;0.00;0.00
axle;60;1415064486;6498.53;3224.53;40403.48;0.37;8927.55;0.00;0.00;0.00;0.00
axle;60;1415064546;6391.40;3076.80;96991.60;0.12;11153.60;0.00;58.12;48.10;82.76
