# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415064653;-39218.15;-3.00;19191.23
axle;60;1415064713;2290.00;-2.45;-10777.45
axle;60;1415064773;-770.48;0.10;-2131.70
axle;60;1415064833;4241.37;-2.40;-5554.90
axle;60;1415064893;18347.27;1.05;1547.00
axle;60;1415064953;-14531.85;0.80;1263.45
axle;60;1415065013;11351.10;1.37;1184.87
axle;60;1415065073;-4887.97;0.88;1577.20
axle;60;1415065133;-12805.08;0.93;1275.42
axle;60;1415065193;22050.75;0.85;1182.62
axle;60;1415065253;4202.08;0.80;1843.03
axle;60;1415065313;-1983.85;0.88;2041.20
