# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415064653;5658.40;34520.87;919840.73;0.17;69481.97;14096.68;4515.53;17775.65;95.51
axle;60;1415064713;5483.53;38060.93;719729.52;0.13;57082.77;9317.27;3679.97;12460.00;95.87
axle;60;1415064773;5430.67;29522.27;880259.77;0.08;81027.35;1836.43;2092.52;3663.82;93.25
axle;60;1415064833;5734.67;31762.80;724930.08;0.10;79736.02;4898.87;2546.25;7158.08;96.14
axle;60;1415064893;5729.47;32136.53;947016.37;0.05;102024.13;0.00;28.00;22.23;79.40
axle;60;1415064953;5678.93;28710.33;726280.35;0.13;72582.93;0.00;499.42;424.73;85.05
axle;60;1415065013;5602.87;30225.47;896190.32;0.08;87273.52;0.00;497.67;430.62;86.53
axle;60;1415065073;5762.07;26222.27;749453.40;0.08;56780.02;0.00;0.00;0.00;0.00
axle;60;1415065133;5647.27;34554.00;687873.72;0.00;71975.73;0.00;471.95;380.47;80.62
axle;60;1415065193;5914.73;26776.20;867345.27;0.30;74983.52;0.00;636.95;543.08;85.26
axle;60;1415065253;6681.00;22001.53;259231.40;0.22;19054.08;0.00;0.00;0.00;0.00
axle;60;1415065313;6660.00;10590.93;53109.52;0.50;13041.53;0.00;0.00;0.00;0.00
